Id,Predicted
1,0.1960047333366458
2,0.1960047333366458
3,0.93
4,0.63
5,0.1960047333366458
6,0.1960047333366458
7,0.25
8,0.03
9,0.1960047333366458
10,0.1960047333366458
11,0.1960047333366458
12,0.1960047333366458
13,0.9
14,0.1960047333366458
15,0.1960047333366458
16,1.0
17,0.06
18,0.1960047333366458
19,0.1960047333366458
20,0.3
21,0.1960047333366458
22,0.96
23,0.1960047333366458
24,0.1960047333366458
25,1.0
26,0.1960047333366458
27,0.29
28,0.1960047333366458
29,0.1960047333366458
30,0.1960047333366458
31,0.1960047333366458
32,1.0
33,0.1960047333366458
34,0.1960047333366458
35,0.54
36,0.99
37,1.0
38,0.98
39,0.93
40,0.98
41,0.1960047333366458
42,1.0
43,0.17
44,0.68
45,0.1960047333366458
46,0.1960047333366458
47,0.69
48,0.1960047333366458
49,0.91
50,1.0
51,0.1960047333366458
52,0.99
53,0.1960047333366458
54,0.99
55,1.0
56,0.72
57,0.1960047333366458
58,0.1960047333366458
59,0.1960047333366458
60,0.46
61,0.1960047333366458
62,0.1960047333366458
63,0.01
64,0.78
65,1.0
66,0.49
67,0.1960047333366458
68,0.1960047333366458
69,0.94
70,0.1960047333366458
71,0.21
72,0.1960047333366458
73,0.1960047333366458
74,1.0
75,0.1960047333366458
76,0.97
77,0.1960047333366458
78,0.66
79,0.67
80,0.1960047333366458
81,0.1960047333366458
82,0.1960047333366458
83,0.92
84,1.0
85,0.1960047333366458
86,0.89
87,0.1960047333366458
88,1.0
89,0.1960047333366458
90,0.92
91,0.1960047333366458
92,1.0
93,0.1960047333366458
94,0.93
95,0.74
96,0.1960047333366458
97,1.0
98,1.0
99,0.1960047333366458
100,0.7
101,0.74
102,0.95
103,0.93
104,0.62
105,0.7
106,0.87
107,0.1960047333366458
108,0.1960047333366458
109,0.99
110,0.77
111,0.1960047333366458
112,0.1960047333366458
113,1.0
114,0.97
115,0.1960047333366458
116,0.1960047333366458
117,0.1960047333366458
118,0.1960047333366458
119,0.1960047333366458
120,1.0
121,1.0
122,0.78
123,0.82
124,0.89
125,0.23
126,0.0
127,0.85
128,0.1960047333366458
129,0.1960047333366458
130,0.1960047333366458
131,0.05
132,0.99
133,0.1960047333366458
134,1.0
135,1.0
136,0.36
137,0.86
138,0.1960047333366458
139,0.1960047333366458
140,0.1
141,0.1960047333366458
142,0.58
143,0.1960047333366458
144,0.99
145,1.0
146,0.0
147,0.1960047333366458
148,0.77
149,0.1960047333366458
150,0.1960047333366458
151,0.75
152,0.1960047333366458
153,0.1960047333366458
154,0.1960047333366458
155,0.95
156,1.0
157,0.1960047333366458
158,0.1960047333366458
159,0.1960047333366458
160,0.97
161,0.64
162,0.1960047333366458
163,1.0
164,0.45
165,0.1960047333366458
166,1.0
167,0.1960047333366458
168,0.1960047333366458
169,0.49
170,1.0
171,0.93
172,0.42
173,0.1960047333366458
174,0.88
175,0.82
176,1.0
177,0.99
178,0.24
179,0.1960047333366458
180,0.94
181,1.0
182,0.97
183,0.88
184,0.88
185,0.1960047333366458
186,0.99
187,0.75
188,0.1960047333366458
189,0.1960047333366458
190,0.1960047333366458
191,0.0
192,1.0
193,0.65
194,0.1960047333366458
195,1.0
196,1.0
197,0.15
198,0.1960047333366458
199,0.1960047333366458
200,0.1960047333366458
201,0.1960047333366458
202,0.99
203,0.1960047333366458
204,0.99
205,0.1960047333366458
206,1.0
207,0.61
208,0.1960047333366458
209,0.99
210,0.98
211,0.97
212,0.82
213,0.96
214,1.0
215,0.05
216,0.92
217,0.94
218,0.98
219,0.1960047333366458
220,1.0
221,0.64
222,0.1960047333366458
223,0.97
224,0.79
225,0.35
226,0.1960047333366458
227,0.1960047333366458
228,0.1960047333366458
229,0.66
230,0.83
231,0.97
232,0.1960047333366458
233,0.99
234,0.29
235,0.1960047333366458
236,0.97
237,1.0
238,1.0
239,0.1960047333366458
240,0.55
241,0.99
242,0.1960047333366458
243,0.1960047333366458
244,0.1960047333366458
245,0.1960047333366458
246,1.0
247,0.98
248,0.1960047333366458
249,0.92
250,0.41
251,0.1960047333366458
252,1.0
253,1.0
254,1.0
255,0.1960047333366458
256,0.49
257,0.1960047333366458
258,1.0
259,0.1960047333366458
260,0.1960047333366458
261,0.99
262,0.99
263,0.01
264,0.1960047333366458
265,0.96
266,0.1960047333366458
267,0.65
268,0.1960047333366458
269,0.98
270,0.75
271,0.94
272,0.39
273,0.94
274,0.1960047333366458
275,0.1960047333366458
276,0.1960047333366458
277,0.1960047333366458
278,0.97
279,0.15
280,0.99
281,0.95
282,1.0
283,0.7
284,1.0
285,0.61
286,0.1960047333366458
287,0.1960047333366458
288,0.1960047333366458
289,1.0
290,0.02
291,1.0
292,0.0
293,0.91
294,1.0
295,0.85
296,0.65
297,1.0
298,1.0
299,0.1960047333366458
300,0.22
301,0.52
302,0.1960047333366458
303,0.1960047333366458
304,0.1960047333366458
305,0.1960047333366458
306,0.1960047333366458
307,1.0
308,0.93
309,1.0
310,0.1960047333366458
311,0.1960047333366458
312,0.94
313,0.1960047333366458
314,0.95
315,0.43
316,0.79
317,0.93
318,1.0
319,0.95
320,0.86
321,1.0
322,0.1
323,0.1960047333366458
324,0.1960047333366458
325,0.1960047333366458
326,0.1960047333366458
327,0.93
328,0.1960047333366458
329,1.0
330,0.59
331,0.1960047333366458
332,0.1960047333366458
333,0.1960047333366458
334,0.1960047333366458
335,0.34
336,0.1960047333366458
337,0.79
338,0.84
339,1.0
340,0.07
341,0.49
342,0.04275
343,0.99
344,0.64
345,0.76
346,0.1960047333366458
347,0.1960047333366458
348,0.1960047333366458
349,0.1960047333366458
350,1.0
351,0.1960047333366458
352,0.63
353,0.1960047333366458
354,0.68
355,1.0
356,0.1960047333366458
357,1.0
358,1.0
359,0.1960047333366458
360,0.1960047333366458
361,0.1960047333366458
362,0.99
363,0.1960047333366458
364,0.1960047333366458
365,0.99
366,0.51
367,0.1960047333366458
368,0.95
369,0.84
370,0.1960047333366458
371,1.0
372,0.0
373,1.0
374,0.99
375,0.1960047333366458
376,0.97
377,0.99
378,1.0
379,0.1960047333366458
380,0.81
381,0.1960047333366458
382,0.98
383,1.0
384,1.0
385,0.9
386,0.96
387,0.92
388,1.0
389,0.1960047333366458
390,0.4
391,0.82
392,0.22
393,0.11
394,0.7
395,0.1960047333366458
396,1.0
397,0.97
398,1.0
399,1.0
400,0.1960047333366458
401,0.1960047333366458
402,1.0
403,0.1960047333366458
404,0.1960047333366458
405,0.1960047333366458
406,0.71
407,0.54
408,0.4
409,0.1960047333366458
410,0.88
411,0.93
412,0.78
413,0.87
414,0.1960047333366458
415,0.1960047333366458
416,0.47
417,0.1960047333366458
418,0.1960047333366458
419,0.1960047333366458
420,1.0
421,0.1960047333366458
